method,n_iv,beta,se,pvalue,gene_symbol,ensembl_gene_id,outcome,or,or_ci_lower,or_ci_upper,egger_intercept,egger_intercept_p,cochran_q,cochran_q_p,steiger_direction,steiger_p,n_iv_preharm,n_iv_postharm,n_palindromic,n_removed,outcome_scale_original,outcome_scale_used,ukb_rescaled
Wald ratio,1,0.0271295311126344,0.111279649471296,0.807388834492539,ADAMDEC1,ENSG00000134028,UKB_hyperthyroid,1.02750088747719,0.826150282571464,1.27792496842132,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,-0.189314548713023,0.23087842006807,0.41223031909091,ADAMDEC1,ENSG00000134028,FinnGen_GO,0.827526168461069,0.52632507067444,1.30109621913003,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.0882039664541364,0.106413739876194,0.40717366572382,ADAMTS1,ENSG00000154734,BBJ_Graves,0.915574111272054,0.743211292913947,1.12791067792436,,,0.470296899774352,0.492850612479025,,,2,2,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,0.050790506586514,0.172361002294879,0.768242037561487,ADAMTS1,ENSG00000154734,UKB_hyperthyroid,1.05210246165849,0.750483916955208,1.47494112108192,,,3.0161558403281,0.0824386658259534,,,2,2,0,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,2,0.0399508074562187,0.214329693126672,0.852131997353047,ADAMTS1,ENSG00000154734,FinnGen_GO,1.04075957532212,0.683768826750583,1.58413260629648,,,1.04017437406087,0.307780920587308,,,2,2,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.148829155829642,0.104591660743839,0.154749396889627,ADAMTS10,ENSG00000142303,UKB_hyperthyroid,0.861716321533939,0.701995130993154,1.05777801869857,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,-0.48761752547725,0.29379303022973,0.0969684940266524,ADAMTS10,ENSG00000142303,FinnGen_GO,0.614087701032472,0.345261953440415,1.09222490576109,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.125835504538546,0.172159519269958,0.464825646363713,ADAMTS13,ENSG00000160323,BBJ_Graves,0.881759880352817,0.629223875755515,1.23565000718745,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.0178131614984374,0.146577057401371,0.903273136175102,ADAMTS13,ENSG00000160323,UKB_hyperthyroid,0.982344554997893,0.73704657455609,1.30928065884468,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,0.275909918443712,0.409174296534336,0.500114871362206,ADAMTS13,ENSG00000160323,FinnGen_GO,1.31772915558756,0.590921732441198,2.93847735183491,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,4,0.00604403695601408,0.146527167888352,0.967097728905263,ADAMTS17,ENSG00000140470,BBJ_Graves,1.00606233900154,0.754915684517471,1.34076089650226,0.00958693769069577,0.857728972513953,0.313380364162061,0.957492663212805,,,5,4,1,1,log_odds,log_odds,FALSE
MR Egger,4,-0.0633092749089307,0.371322402156157,0.880307272406892,ADAMTS17,ENSG00000140470,BBJ_Graves,0.938653126932615,0.453345304113983,1.9434847669203,0.00958693769069577,0.857728972513953,0.313380364162061,0.957492663212805,,,5,4,1,1,log_odds,log_odds,FALSE
Weighted median,4,-0.00943829075353341,0.160051084001419,0.952975613234894,ADAMTS17,ENSG00000140470,BBJ_Graves,0.99060611011341,0.723873652174864,1.35562395791824,0.00958693769069577,0.857728972513953,0.313380364162061,0.957492663212805,,,5,4,1,1,log_odds,log_odds,FALSE
Weighted mode,4,-0.029023452238028,0.345453114316439,0.938336364197348,ADAMTS17,ENSG00000140470,BBJ_Graves,0.971393682843597,0.493559649895093,1.91183717564637,0.00958693769069577,0.857728972513953,0.313380364162061,0.957492663212805,,,5,4,1,1,log_odds,log_odds,FALSE
Inverse variance weighted,5,-0.0125913281314541,0.132090862410425,0.924058088950075,ADAMTS17,ENSG00000140470,UKB_hyperthyroid,0.98748761097718,0.762243349136989,1.27929195175984,-0.00627843960034998,0.906590862730506,7.77908601773941,0.100014093895609,,,5,5,1,0,LMM_binary,log_odds,TRUE
MR Egger,5,0.0308351541593072,0.372956262627847,0.939315348968802,ADAMTS17,ENSG00000140470,UKB_hyperthyroid,1.03131548180557,0.496506293130531,2.1421916252172,-0.00627843960034998,0.906590862730506,7.77908601773941,0.100014093895609,,,5,5,1,0,LMM_binary,log_odds,TRUE
Weighted median,5,0.02778635159724,0.111803498763504,0.803725551205621,ADAMTS17,ENSG00000140470,UKB_hyperthyroid,1.02817599279526,0.825844726168313,1.28007825038174,-0.00627843960034998,0.906590862730506,7.77908601773941,0.100014093895609,,,5,5,1,0,LMM_binary,log_odds,TRUE
Weighted mode,5,0.0446862725488277,0.433880607393916,0.92292615440134,ADAMTS17,ENSG00000140470,UKB_hyperthyroid,1.04569974372659,0.446766265123041,2.44756159852112,-0.00627843960034998,0.906590862730506,7.77908601773941,0.100014093895609,,,5,5,1,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,5,-0.309157891090551,0.204542817591962,0.130671785349642,ADAMTS17,ENSG00000140470,FinnGen_GO,0.734064858574756,0.491613808116806,1.09608641518537,-0.0188423110009583,0.810743723078419,3.6355973472317,0.457562081733222,,,5,5,1,0,log_odds,log_odds,FALSE
MR Egger,5,-0.175769827879973,0.556846865787406,0.772951339075846,ADAMTS17,ENSG00000140470,FinnGen_GO,0.838811032032553,0.281621957172777,2.49839875598851,-0.0188423110009583,0.810743723078419,3.6355973472317,0.457562081733222,,,5,5,1,0,log_odds,log_odds,FALSE
Weighted median,5,-0.163241812148323,0.224981145457251,0.468096305602293,ADAMTS17,ENSG00000140470,FinnGen_GO,0.849385771781243,0.546508806438085,1.32011814046798,-0.0188423110009583,0.810743723078419,3.6355973472317,0.457562081733222,,,5,5,1,0,log_odds,log_odds,FALSE
Weighted mode,5,-0.180099056584261,0.737527441270157,0.819095378999901,ADAMTS17,ENSG00000140470,FinnGen_GO,0.835187476494981,0.196783165048895,3.54470424703625,-0.0188423110009583,0.810743723078419,3.6355973472317,0.457562081733222,,,5,5,1,0,log_odds,log_odds,FALSE
Wald ratio,1,0.0978093402054827,0.20389340289197,0.631434886186786,ADAMTS2,ENSG00000087116,BBJ_Graves,1.10275251449625,0.73946987883247,1.64450661620973,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.0551727922892897,0.147726111182595,0.708791004867241,ADAMTS2,ENSG00000087116,UKB_hyperthyroid,1.0567231925206,0.791068761126943,1.41158892941259,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,0.406580889835367,0.329451681852033,0.217160476111459,ADAMTS2,ENSG00000087116,FinnGen_GO,1.50167460666483,0.787301182680664,2.86424899886962,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.103045969662831,0.138700843073585,0.457519904571501,ADAMTS4,ENSG00000158859,FinnGen_GO,1.10854236722359,0.844671332624782,1.45484537294645,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,3,0.00131456533823584,0.176277068644422,0.994049925642861,ADAMTS5,ENSG00000154736,BBJ_Graves,1.00131542975799,0.708795315192267,1.41455871445687,0.00216557712319633,0.971990214045371,0.00464505016930339,0.997680169889947,,,3,3,1,0,log_odds,log_odds,FALSE
MR Egger,3,-0.0120450972890183,0.350934175042692,0.978157903749968,ADAMTS5,ENSG00000154736,BBJ_Graves,0.988027154511063,0.496646844270139,1.96557708825438,0.00216557712319633,0.971990214045371,0.00464505016930339,0.997680169889947,,,3,3,1,0,log_odds,log_odds,FALSE
Weighted median,3,0.000932861460225409,0.178861320822331,0.995838606253217,ADAMTS5,ENSG00000154736,BBJ_Graves,1.00093329671081,0.704945117053298,1.42119923981064,0.00216557712319633,0.971990214045371,0.00464505016930339,0.997680169889947,,,3,3,1,0,log_odds,log_odds,FALSE
Weighted mode,3,0.000116518142851879,0.4576311633681,0.999819962506486,ADAMTS5,ENSG00000154736,BBJ_Graves,1.00011652493135,0.407856222687078,2.45241584608158,0.00216557712319633,0.971990214045371,0.00464505016930339,0.997680169889947,,,3,3,1,0,log_odds,log_odds,FALSE
Inverse variance weighted,3,0.190021346235966,0.317258255919243,0.549207249380837,ADAMTS5,ENSG00000154736,UKB_hyperthyroid,1.20927541086001,0.649336091760448,2.25206489808075,0.0982008375452606,0.270327330819097,6.55631031716921,0.0376977390458724,,,3,3,1,0,LMM_binary,log_odds,TRUE
MR Egger,3,-0.618101799585089,0.4094771542819,0.372483204074792,ADAMTS5,ENSG00000154736,UKB_hyperthyroid,0.538966533714056,0.241550426578669,1.20258501952651,0.0982008375452606,0.270327330819097,6.55631031716921,0.0376977390458724,,,3,3,1,0,LMM_binary,log_odds,TRUE
Weighted median,3,0.0793988424044583,0.208236782812644,0.702987219789337,ADAMTS5,ENSG00000154736,UKB_hyperthyroid,1.08263603713166,0.719826367785452,1.62831043894948,0.0982008375452606,0.270327330819097,6.55631031716921,0.0376977390458724,,,3,3,1,0,LMM_binary,log_odds,TRUE
Weighted mode,3,-0.00838033370512736,0.608077379480692,0.990255336520033,ADAMTS5,ENSG00000154736,UKB_hyperthyroid,0.991654683404748,0.30113036626389,3.26562552730668,0.0982008375452606,0.270327330819097,6.55631031716921,0.0376977390458724,,,3,3,1,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,3,0.00435081710189502,0.361405213695298,0.990394809452267,ADAMTS5,ENSG00000154736,FinnGen_GO,1.00436029564811,0.494601247458908,2.03950072640722,-0.035462464468416,0.750980944521107,0.218702281584658,0.896415594145825,,,3,3,1,0,log_odds,log_odds,FALSE
MR Egger,3,0.285724877700898,0.772077877422442,0.774354076942982,ADAMTS5,ENSG00000154736,FinnGen_GO,1.33072629240778,0.29301022819849,6.04358583723485,-0.035462464468416,0.750980944521107,0.218702281584658,0.896415594145825,,,3,3,1,0,log_odds,log_odds,FALSE
Weighted median,3,0.0594713341354563,0.390821239084522,0.879052721347916,ADAMTS5,ENSG00000154736,FinnGen_GO,1.0612753381684,0.493349074085908,2.28297852892764,-0.035462464468416,0.750980944521107,0.218702281584658,0.896415594145825,,,3,3,1,0,log_odds,log_odds,FALSE
Weighted mode,3,0.0905190663159575,0.654380940695882,0.902652054336057,ADAMTS5,ENSG00000154736,FinnGen_GO,1.09474238014678,0.303592912848175,3.94759175254125,-0.035462464468416,0.750980944521107,0.218702281584658,0.896415594145825,,,3,3,1,0,log_odds,log_odds,FALSE
Wald ratio,1,0.00483259604300853,0.112744535746705,0.965810552397513,ADAMTS6,ENSG00000049192,BBJ_Graves,1.00484429186808,0.805617113991502,1.25333987245771,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.0614245489223703,0.0938795157471588,0.512924160036966,ADAMTS6,ENSG00000049192,UKB_hyperthyroid,1.06335026257876,0.884635748828864,1.27816876315843,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,-0.223570769015926,0.194280795777937,0.249830560312717,ADAMTS6,ENSG00000049192,FinnGen_GO,0.799658298834218,0.546423409361984,1.1702525622778,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,0.447873024976165,0.447382272039749,0.316779942745806,ADAMTS8,ENSG00000134917,BBJ_Graves,1.56497996966822,0.651162385216527,3.7612158826532,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.637739412724545,0.365831520100946,0.0812882295739752,ADAMTS8,ENSG00000134917,UKB_hyperthyroid,0.528485762902416,0.258006837590639,1.08251860376541,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,-0.492322428142242,0.755835344242034,0.514812828819319,ADAMTS8,ENSG00000134917,FinnGen_GO,0.611205264280682,0.138933524277111,2.68885337090642,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,3,-0.153783583784882,0.0817620173651828,0.0599898410507834,ADAMTSL4,ENSG00000143382,UKB_hyperthyroid,0.857457568654606,0.730491898778549,1.00649094572089,-0.0176543606356936,0.876220250607372,0.307740265493888,0.857383359803423,,,3,3,0,0,LMM_binary,log_odds,TRUE
MR Egger,3,-0.123154390022342,0.175721362365584,0.610836570362801,ADAMTSL4,ENSG00000143382,UKB_hyperthyroid,0.884127151612437,0.626523960566711,1.24764712830977,-0.0176543606356936,0.876220250607372,0.307740265493888,0.857383359803423,,,3,3,0,0,LMM_binary,log_odds,TRUE
Weighted median,3,-0.150424831184328,0.0853918877462668,0.0781399101611294,ADAMTSL4,ENSG00000143382,UKB_hyperthyroid,0.860342398496023,0.727753467874844,1.01708762008563,-0.0176543606356936,0.876220250607372,0.307740265493888,0.857383359803423,,,3,3,0,0,LMM_binary,log_odds,TRUE
Weighted mode,3,-0.146136142965676,0.219832486794426,0.574596411856728,ADAMTSL4,ENSG00000143382,UKB_hyperthyroid,0.864040062200298,0.561576193824446,1.32941039398917,-0.0176543606356936,0.876220250607372,0.307740265493888,0.857383359803423,,,3,3,0,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,3,0.452200274974074,0.155566895693117,0.00365158412174989,ADAMTSL4,ENSG00000143382,FinnGen_GO,1.57176670259353,1.15868896041631,2.13210848793634,0.181826384545227,0.549752223228281,0.853080291266785,0.652763659438962,,,3,3,0,0,log_odds,log_odds,FALSE
MR Egger,3,0.158100637555428,0.377609298790205,0.747572268948103,ADAMTSL4,ENSG00000143382,FinnGen_GO,1.17128406394144,0.558772096195019,2.45521629978524,0.181826384545227,0.549752223228281,0.853080291266785,0.652763659438962,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted median,3,0.444674432442811,0.159389804404691,0.00527316623298274,ADAMTSL4,ENSG00000143382,FinnGen_GO,1.5599822335441,1.14141693472262,2.13203825433396,0.181826384545227,0.549752223228281,0.853080291266785,0.652763659438962,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted mode,3,0.430304244119996,0.55279548611405,0.517797132455875,ADAMTSL4,ENSG00000143382,FinnGen_GO,1.53772529626568,0.520390957441763,4.54388965250227,0.181826384545227,0.549752223228281,0.853080291266785,0.652763659438962,,,3,3,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.0983597500696431,0.238681044867973,0.680268304373736,ADC,ENSG00000142920,BBJ_Graves,0.90632279540992,0.567692943983938,1.44694595588085,,,0.280277976056304,0.596519079265434,,,2,2,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.297286134162423,0.457740203715113,0.516038013505101,ADC,ENSG00000142920,UKB_hyperthyroid,0.74283143250045,0.302868387221015,1.82190865865443,,,4.56482357598395,0.0326350354629692,,,2,2,0,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,2,-0.654787674884488,0.489661771857705,0.181149395705301,ADC,ENSG00000142920,FinnGen_GO,0.519552364892549,0.198985216149057,1.3565563567458,,,0.0855710857500393,0.76988497357875,,,2,2,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,3,-0.00938328128997072,0.0967001452782389,0.922698741739416,ADCK3,ENSG00000163050,BBJ_Graves,0.990660604322964,0.81961909410108,1.19739576593674,0.0213136348581946,0.747738279565262,1.87834729162999,0.390950765714098,,,5,3,2,2,log_odds,log_odds,FALSE
MR Egger,3,-0.09035007606508,0.228908622177816,0.760676493917882,ADCK3,ENSG00000163050,BBJ_Graves,0.913611295834219,0.583324889760577,1.43091031177921,0.0213136348581946,0.747738279565262,1.87834729162999,0.390950765714098,,,5,3,2,2,log_odds,log_odds,FALSE
Weighted median,3,-0.0226531556569659,0.0991723758140333,0.819318162659027,ADCK3,ENSG00000163050,BBJ_Graves,0.977601500527056,0.804905007000643,1.18735091162377,0.0213136348581946,0.747738279565262,1.87834729162999,0.390950765714098,,,5,3,2,2,log_odds,log_odds,FALSE
Weighted mode,3,-0.0191605040381569,0.224192577484344,0.939677531522214,ADCK3,ENSG00000163050,BBJ_Graves,0.981021891630682,0.632181997282259,1.52235267058537,0.0213136348581946,0.747738279565262,1.87834729162999,0.390950765714098,,,5,3,2,2,log_odds,log_odds,FALSE
Inverse variance weighted,4,0.0394013488225257,0.0669200693204255,0.556007356032579,ADCK3,ENSG00000163050,UKB_hyperthyroid,1.04018787806424,0.912322268224045,1.1859743638375,0.0152359130374642,0.657732087371506,1.90632490832224,0.592075065626467,,,5,4,2,1,LMM_binary,log_odds,TRUE
MR Egger,4,-0.0171936248852719,0.12863740559888,0.90590768950729,ADCK3,ENSG00000163050,UKB_hyperthyroid,0.982953341979898,0.763896523174925,1.26482742517759,0.0152359130374642,0.657732087371506,1.90632490832224,0.592075065626467,,,5,4,2,1,LMM_binary,log_odds,TRUE
Weighted median,4,0.0537894209187106,0.0719093459796193,0.454449839275245,ADCK3,ENSG00000163050,UKB_hyperthyroid,1.05526236257757,0.916536948984983,1.21498500972167,0.0152359130374642,0.657732087371506,1.90632490832224,0.592075065626467,,,5,4,2,1,LMM_binary,log_odds,TRUE
Weighted mode,4,0.0548447735649795,0.182149017011468,0.783002380598695,ADCK3,ENSG00000163050,UKB_hyperthyroid,1.05637662437057,0.739214384141949,1.50961831432959,0.0152359130374642,0.657732087371506,1.90632490832224,0.592075065626467,,,5,4,2,1,LMM_binary,log_odds,TRUE
Inverse variance weighted,4,0.272313157399498,0.137102457394662,0.0470109131969822,ADCK3,ENSG00000163050,FinnGen_GO,1.31299811201087,1.00359880109597,1.71778208609006,-0.0586829309277364,0.423411034889375,1.43093239765435,0.69830029195429,,,5,4,2,1,log_odds,log_odds,FALSE
MR Egger,4,0.491399604571211,0.258816938807575,0.198024558450466,ADCK3,ENSG00000163050,FinnGen_GO,1.634602416711,0.984243852065606,2.71469824790875,-0.0586829309277364,0.423411034889375,1.43093239765435,0.69830029195429,,,5,4,2,1,log_odds,log_odds,FALSE
Weighted median,4,0.274444805926681,0.151288318313827,0.0696697921615563,ADCK3,ENSG00000163050,FinnGen_GO,1.31579994770606,0.978161687501355,1.76998294300999,-0.0586829309277364,0.423411034889375,1.43093239765435,0.69830029195429,,,5,4,2,1,log_odds,log_odds,FALSE
Weighted mode,4,0.286348973534778,0.391596383074324,0.517573909096737,ADCK3,ENSG00000163050,FinnGen_GO,1.33155705235285,0.618053696789002,2.86875427310308,-0.0586829309277364,0.423411034889375,1.43093239765435,0.69830029195429,,,5,4,2,1,log_odds,log_odds,FALSE
Wald ratio,1,0.439697234213821,0.246140890419411,0.0740403348796808,ADCK4,ENSG00000123815,UKB_hyperthyroid,1.55223718304854,0.958161522838109,2.51464937279219,,,,,,,1,1,0,0,LMM_binary,log_odds,TRUE
Wald ratio,1,0.0917024204048422,0.456792910257547,0.840891932130074,ADCK4,ENSG00000123815,FinnGen_GO,1.09603861481964,0.447709057078402,2.68321720586809,,,,,,,1,1,0,0,log_odds,log_odds,FALSE
Wald ratio,1,-0.270296732493031,1.77268432737402,0.878809330762798,ADH5,ENSG00000197894,BBJ_Graves,0.763153008440894,0.023641349227629,24.6349101603621,,,,,,,3,1,0,2,log_odds,log_odds,FALSE
Inverse variance weighted,3,-0.027235262822693,0.121243388289171,0.822264811257776,ADH5,ENSG00000197894,UKB_hyperthyroid,0.973132272746133,0.767303925462401,1.2341738245238,0.032858448545477,0.470698142800496,1.44572099321261,0.485361892297003,,,3,3,0,0,LMM_binary,log_odds,TRUE
MR Egger,3,-0.188533170821714,0.190621215530252,0.503505899329619,ADH5,ENSG00000197894,UKB_hyperthyroid,0.82817303180303,0.569981854277581,1.20332001002931,0.032858448545477,0.470698142800496,1.44572099321261,0.485361892297003,,,3,3,0,0,LMM_binary,log_odds,TRUE
Weighted median,3,-0.0599888621196699,0.132175440570816,0.64993113819114,ADH5,ENSG00000197894,UKB_hyperthyroid,0.941775022903337,0.726837225339251,1.22027348468648,0.032858448545477,0.470698142800496,1.44572099321261,0.485361892297003,,,3,3,0,0,LMM_binary,log_odds,TRUE
Weighted mode,3,-0.0647830737504994,0.331287612027244,0.863028963552366,ADH5,ENSG00000197894,UKB_hyperthyroid,0.937270759957148,0.489629256657775,1.79416663838096,0.032858448545477,0.470698142800496,1.44572099321261,0.485361892297003,,,3,3,0,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,3,-0.120066721031565,0.356676741482561,0.736398734915543,ADH5,ENSG00000197894,FinnGen_GO,0.88686126244481,0.440804798930228,1.78428842139193,0.021510679984284,0.862275790031661,2.4305406855132,0.296629811732449,,,3,3,0,0,log_odds,log_odds,FALSE
MR Egger,3,-0.245459228615532,0.753814804799044,0.79959526176763,ADH5,ENSG00000197894,FinnGen_GO,0.782345180440409,0.178541136805161,3.42813982430431,0.021510679984284,0.862275790031661,2.4305406855132,0.296629811732449,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted median,3,0.00304621247044293,0.358151019791706,0.993213766091908,ADH5,ENSG00000197894,FinnGen_GO,1.00305085689042,0.497117040661452,2.02389163761092,0.021510679984284,0.862275790031661,2.4305406855132,0.296629811732449,,,3,3,0,0,log_odds,log_odds,FALSE
Weighted mode,3,0.0462893398306847,0.882172452081178,0.962922216331206,ADH5,ENSG00000197894,FinnGen_GO,1.04737741512319,0.185858682369627,5.90233093081161,0.021510679984284,0.862275790031661,2.4305406855132,0.296629811732449,,,3,3,0,0,log_odds,log_odds,FALSE
Inverse variance weighted,2,-0.0573387722881947,0.062969269232443,0.362514911753191,ADHFE1,ENSG00000147576,BBJ_Graves,0.944274121270063,0.834636865798007,1.06831324212815,,,0.623777142114517,0.429647129757306,,,4,2,0,2,log_odds,log_odds,FALSE
Inverse variance weighted,4,0.00135651188327787,0.0563320947691645,0.980788300206831,ADHFE1,ENSG00000147576,UKB_hyperthyroid,1.00135743236169,0.896681642192157,1.11825274452437,-0.034522224598561,0.339656591124038,1.94249567916177,0.584427302131152,,,4,4,2,0,LMM_binary,log_odds,TRUE
MR Egger,4,0.121227935777973,0.111647210581262,0.391009754049464,ADHFE1,ENSG00000147576,UKB_hyperthyroid,1.12888219568571,0.907011094406322,1.40502692811086,-0.034522224598561,0.339656591124038,1.94249567916177,0.584427302131152,,,4,4,2,0,LMM_binary,log_odds,TRUE
Weighted median,4,0.0169986609972733,0.0590610538173597,0.773488305498006,ADHFE1,ENSG00000147576,UKB_hyperthyroid,1.01714396036579,0.90595920233829,1.14197398010677,-0.034522224598561,0.339656591124038,1.94249567916177,0.584427302131152,,,4,4,2,0,LMM_binary,log_odds,TRUE
Weighted mode,4,0.0191359736949931,0.178622571849219,0.921447778978552,ADHFE1,ENSG00000147576,UKB_hyperthyroid,1.01932023993421,0.718230833031407,1.44662927815869,-0.034522224598561,0.339656591124038,1.94249567916177,0.584427302131152,,,4,4,2,0,LMM_binary,log_odds,TRUE
Inverse variance weighted,3,0.145342899285337,0.110557899426841,0.188633771774281,ADHFE1,ENSG00000147576,FinnGen_GO,1.15643604338178,0.931135394108086,1.43625119493338,0.0404558006371788,0.611213915396992,0.510599349670724,0.77468430977935,,,4,3,1,1,log_odds,log_odds,FALSE
MR Egger,3,0.0125591070094595,0.219565883357209,0.963625163331079,ADHFE1,ENSG00000147576,FinnGen_GO,1.01263830379357,0.658500482962602,1.55722943390486,0.0404558006371788,0.611213915396992,0.510599349670724,0.77468430977935,,,4,3,1,1,log_odds,log_odds,FALSE
Weighted median,3,0.139947611661579,0.116546493642727,0.229833512309923,ADHFE1,ENSG00000147576,FinnGen_GO,1.15021353950263,0.915318198828347,1.44538936093336,0.0404558006371788,0.611213915396992,0.510599349670724,0.77468430977935,,,4,3,1,1,log_odds,log_odds,FALSE
Weighted mode,3,0.127614331612191,0.261362407291799,0.673647353502128,ADHFE1,ENSG00000147576,FinnGen_GO,1.13611475464749,0.680684760555863,1.89626213267015,0.0404558006371788,0.611213915396992,0.510599349670724,0.77468430977935,,,4,3,1,1,log_odds,log_odds,FALSE
Inverse variance weighted,3,0.0238516128724149,0.0150498720799422,0.113003090209827,ADK,ENSG00000156110,BBJ_Graves,1.02413833766877,0.994369773067444,1.05479808728238,0.23900066849156,0.527905307568278,0.898392002873556,0.638141009880572,,,17,3,0,14,log_odds,log_odds,FALSE
MR Egger,3,-0.0641263024175007,0.097221589762364,0.628795450994055,ADK,ENSG00000156110,BBJ_Graves,0.937886534713015,0.775164031596214,1.1347677602954,0.23900066849156,0.527905307568278,0.898392002873556,0.638141009880572,,,17,3,0,14,log_odds,log_odds,FALSE
Weighted median,3,0.0228912587710512,0.0150187734896609,0.12746467398168,ADK,ENSG00000156110,BBJ_Graves,1.02315527433583,0.993475838097204,1.05372136418159,0.23900066849156,0.527905307568278,0.898392002873556,0.638141009880572,,,17,3,0,14,log_odds,log_odds,FALSE
Weighted mode,3,0.0211626659138644,0.0490322450411789,0.708099230998146,ADK,ENSG00000156110,BBJ_Graves,1.02138818316742,0.92779865682273,1.12441833477817,0.23900066849156,0.527905307568278,0.898392002873556,0.638141009880572,,,17,3,0,14,log_odds,log_odds,FALSE
Inverse variance weighted,11,0.0202914914678425,0.0262388469933355,0.439322507265989,ADK,ENSG00000156110,UKB_hyperthyroid,1.02049876335893,0.969343104609353,1.07435408687082,-0.0410816609424364,0.364864397884306,4.95960624444103,0.893859959482999,,,17,11,0,6,LMM_binary,log_odds,TRUE
MR Egger,11,0.0583364373964094,0.0477271704384082,0.252642227845752,ADK,ENSG00000156110,UKB_hyperthyroid,1.06007158344574,0.96540380280775,1.1640225144762,-0.0410816609424364,0.364864397884306,4.95960624444103,0.893859959482999,,,17,11,0,6,LMM_binary,log_odds,TRUE
Weighted median,11,0.0234897545147813,0.0322374693858116,0.466217257042253,ADK,ENSG00000156110,UKB_hyperthyroid,1.02376781169491,0.961081865820549,1.09054240802655,-0.0410816609424364,0.364864397884306,4.95960624444103,0.893859959482999,,,17,11,0,6,LMM_binary,log_odds,TRUE
Weighted mode,11,0.00803777156236773,0.0566915353531718,0.89006883662244,ADK,ENSG00000156110,UKB_hyperthyroid,1.00807016117014,0.902056937110027,1.12654246981047,-0.0410816609424364,0.364864397884306,4.95960624444103,0.893859959482999,,,17,11,0,6,LMM_binary,log_odds,TRUE
Inverse variance weighted,16,0.0175429263569078,0.0333560418881532,0.598937192943485,ADK,ENSG00000156110,FinnGen_GO,1.01769770726814,0.953291147448237,1.08645572357533,0.0495475302929447,0.529146284959365,9.39978636047226,0.855703810639226,,,17,16,0,1,log_odds,log_odds,FALSE
MR Egger,16,-0.0111552141182144,0.05558984281416,0.843842610903964,ADK,ENSG00000156110,FinnGen_GO,0.988906774569656,0.886821722614741,1.1027431825941,0.0495475302929447,0.529146284959365,9.39978636047226,0.855703810639226,,,17,16,0,1,log_odds,log_odds,FALSE
Weighted median,16,0.0201185973841129,0.0438036047245227,0.646025276001613,ADK,ENSG00000156110,FinnGen_GO,1.02032234041197,0.936377597356289,1.11179259444377,0.0495475302929447,0.529146284959365,9.39978636047226,0.855703810639226,,,17,16,0,1,log_odds,log_odds,FALSE
Weighted mode,16,0.0132209460831287,0.271076731228483,0.961744504404836,ADK,ENSG00000156110,FinnGen_GO,1.01330872922292,0.595657496667004,1.7238003155585,0.0495475302929447,0.529146284959365,9.39978636047226,0.855703810639226,,,17,16,0,1,log_odds,log_odds,FALSE
Wald ratio,1,4.33809801420762,3.55562005243168,0.222439122820056,ADM,ENSG00000148926,BBJ_Graves,76.5617813470606,0.0720123758048408,81398.5970817128,,,,,,,2,1,1,1,log_odds,log_odds,FALSE
Wald ratio,1,0.606357092719959,0.391376684993633,0.121311342067945,ADM,ENSG00000148926,UKB_hyperthyroid,1.83373907499914,0.851512405603944,3.94897240844511,,,,,,,2,1,1,1,LMM_binary,log_odds,TRUE
