Rank,Term,P-value,Z-score,Combined Score,Overlapping Genes,Adjusted P-value,Old P-value,Old Adjusted P-value
1967,LJP005 MCF10A 24H-geldanamycin-0.12,0.03979477817093158,32.827529021558874,105.83659623118494,['IGF1R'],0.04086703198031611,0,0
1968,CPC018 MCF7 24H-vorinostat-10.0,0.04018274863527793,32.500821018062396,104.46795821414041,['IGF1R'],0.04122354100724298,0,0
1969,CPC013 MCF7 24H-BRD-K55612480-10.0,0.04018274863527793,32.500821018062396,104.46795821414041,['IGF1R'],0.04122354100724298,0,0
1970,LJP006 MCF10A 24H-selumetinib-0.04,0.04037668977225679,32.33986928104575,103.79489604079704,['IL1B'],0.04138047353625505,0,0
1971,LJP005 MCF10A 24H-geldanamycin-0.37,0.04037668977225679,32.33986928104575,103.79489604079704,['IGF1R'],0.04138047353625505,0,0
1972,CPC006 THP1 6H-BRD-K43620258-80.0,0.04057060152551671,32.18048780487805,103.1291817580333,['IGF1R'],0.04153705782136024,0,0
1973,LJP005 A375 24H-PLX-4720-1.11,0.04057060152551671,32.18048780487805,103.1291817580333,['IGF1'],0.04153705782136024,0,0
1974,CPC003 VCAP 24H-nsc 3852-10.0,0.0407644838876256,32.02265372168285,102.47070087023805,['IGF1R'],0.04167219506730957,0,0
1975,CPC012 PC3 24H-vu0410183-2-10.0,0.0407644838876256,32.02265372168285,102.47070087023805,['IGF1R'],0.04167219506730957,0,0
1976,LJP007 A375 24H-CGP-60474-10,0.0407644838876256,32.02265372168285,102.47070087023805,['IGF1'],0.04167219506730957,0,0
1977,CPC020 MCF7 24H-BRD-K53308430-10.0,0.040958336864071916,31.86634460547504,101.8193411917328,['IGF1R'],0.041828028546726626,0,0
1978,CPC006 HT29 24H-BRD-K10705233-40.0,0.040958336864071916,31.86634460547504,101.8193411917328,['IGF1R'],0.041828028546726626,0,0
1979,LJP006 MCF10A 24H-GSK-2126458-1.11,0.04115216045859456,31.71153846153846,101.1749928007372,['IGF1'],0.04192000208086788,0,0
1980,CPC012 MCF7 24H-BRD-K41220170-10.0,0.04115216045859456,31.71153846153846,101.1749928007372,['IGF1R'],0.04192000208086788,0,0
1981,CPC015 SKB 24H-gw 7647-10.0,0.04115216045859456,31.71153846153846,101.1749928007372,['IGF1R'],0.04192000208086788,0,0
1982,LJP006 A375 24H-selumetinib-10,0.04115216045859456,31.71153846153846,101.1749928007372,['IGF1'],0.04192000208086788,0,0
1983,LJP006 HA1E 24H-JNK-9L-10,0.04115216045859456,31.71153846153846,101.1749928007372,['IL1B'],0.04192000208086788,0,0
1984,CPC006 HCT116 6H-chemistry 2804-10.0,0.04134595467730846,31.558213716108455,100.53754798003185,['IGF1R'],0.042096183693630586,0,0
1985,LJP006 HA1E 24H-alvocidib-10,0.0417334549875237,31.255924170616115,99.2829489057505,['IL1B'],0.042469309357580795,0,0
1986,CPC009 PC3 24H-BRD-K79222491-10.0,0.04192716108015985,31.10691823899371,98.66558977550699,['IGF1R'],0.04264494732221697,0,0
