Rank,Term,P-value,Z-score,Combined Score,Overlapping Genes,Adjusted P-value,Old P-value,Old Adjusted P-value
263,positive regulation of phagocytosis (GO:0050766),0.010558622126276096,127.84615384615384,581.8038736810901,['IL1B'],0.015617125502362742,0,0
264,negative regulation of metabolic process (GO:0009892),0.011153771349564747,120.85454545454546,543.3593292987222,['IL1B'],0.01637289454709693,0,0
265,chemokine-mediated signaling pathway (GO:0070098),0.011153771349564747,120.85454545454546,543.3593292987222,['CXCL8'],0.01637289454709693,0,0
266,positive regulation of interferon-gamma production (GO:0032729),0.011352094768308504,118.69047619047619,531.5378490507832,['IL1B'],0.016539194250456957,0,0
267,positive regulation of proteolysis (GO:0045862),0.011352094768308504,118.69047619047619,531.5378490507832,['IL1B'],0.016539194250456957,0,0
268,receptor metabolic process (GO:0043112),0.011550388364883564,116.60233918128655,520.1672581812571,['CXCL8'],0.01664111508866558,0,0
269,regulation of phagocytosis (GO:0050764),0.011550388364883564,116.60233918128655,520.1672581812571,['IL1B'],0.01664111508866558,0,0
270,muscle organ development (GO:0007517),0.011550388364883564,116.60233918128655,520.1672581812571,['IGF1'],0.01664111508866558,0,0
271,positive regulation of tyrosine phosphorylation of STAT protein (GO:0042531),0.01174865214265672,114.58620689655173,509.2230234816941,['IGF1'],0.016864301415105035,0,0
272,response to organic cyclic compound (GO:0014070),0.011946886102556297,112.63841807909604,498.6823350537484,['IL1B'],0.017023218658953846,0,0
273,cellular response to chemokine (GO:1990869),0.011946886102556297,112.63841807909604,498.6823350537484,['CXCL8'],0.017023218658953846,0,0
274,positive regulation of interleukin-8 production (GO:0032757),0.012145090247431321,110.75555555555556,488.52395875680094,['IL1B'],0.0172424821396014,0,0
275,regulation of neurogenesis (GO:0050767),0.012343264582388234,108.93442622950819,478.7281035203865,['IL1B'],0.017460108809269174,0,0
276,positive regulation of Ras protein signal transduction (GO:0046579),0.012541409107047853,107.17204301075269,469.27630184403733,['IGF1'],0.01767611645884643,0,0
277,antimicrobial humoral immune response mediated by antimicrobial peptide (GO:0061844),0.012739523827076294,105.46560846560847,460.1513017595795,['CXCL8'],0.01782616823285136,0,0
278,regulation of extrinsic apoptotic signaling pathway (GO:2001236),0.012739523827076294,105.46560846560847,460.1513017595795,['IGF1'],0.01782616823285136,0,0
279,embryonic organ development (GO:0048568),0.013135663858227446,102.2102564102564,442.81820021177793,['CXCL8'],0.0183145994295716,0,0
280,positive regulation of catabolic process (GO:0009896),0.013333689173978527,100.65656565656566,434.58083948016025,['IL1B'],0.018458381098496967,0,0
281,regulation of viral genome replication (GO:0045069),0.013333689173978527,100.65656565656566,434.58083948016025,['CXCL8'],0.018458381098496967,0,0
282,regulation of tyrosine phosphorylation of STAT protein (GO:0042509),0.013531684697143435,99.14925373134328,426.61160877153185,['IGF1'],0.018666047330456723,0,0
283,positive regulation of protein transport (GO:0051222),0.013729650427898048,97.68627450980392,418.8980400895514,['IGF1'],0.01880575357905754,0,0
284,peptidyl-tyrosine phosphorylation (GO:0018108),0.013729650427898048,97.68627450980392,418.8980400895514,['IGF1R'],0.01880575357905754,0,0
285,carbohydrate homeostasis (GO:0033500),0.013927586368181954,96.26570048309179,411.4284153662677,['IGF1R'],0.01887746026906892,0,0
286,neutrophil chemotaxis (GO:0030593),0.013927586368181954,96.26570048309179,411.4284153662677,['CXCL8'],0.01887746026906892,0,0
287,wound healing (GO:0042060),0.013927586368181954,96.26570048309179,411.4284153662677,['IGF1'],0.01887746026906892,0,0
288,regulation of glycolytic process (GO:0006110),0.014125492523803207,94.88571428571429,404.19171136393726,['IGF1'],0.019079224276942527,0,0
289,positive regulation of protein secretion (GO:0050714),0.01432336889462672,93.54460093896714,397.1775494166316,['IGF1'],0.019279551903148076,0,0
290,granulocyte chemotaxis (GO:0071621),0.014521215485424647,92.24074074074075,390.3761493181644,['CXCL8'],0.019345043917226672,0,0
291,positive regulation of JNK cascade (GO:0046330),0.014521215485424647,92.24074074074075,390.3761493181644,['IL1B'],0.019345043917226672,0,0
292,insulin receptor signaling pathway (GO:0008286),0.014521215485424647,92.24074074074075,390.3761493181644,['IGF1R'],0.019345043917226672,0,0
293,regulation of peptide hormone secretion (GO:0090276),0.01471903229873594,90.97260273972603,383.77828720274067,['IL1B'],0.019541650389789354,0,0
294,positive regulation of lymphocyte proliferation (GO:0050671),0.0149168193344818,89.73873873873873,377.3752568742025,['IL1B'],0.019669975325808206,0,0
295,positive regulation of T cell activation (GO:0050870),0.0149168193344818,89.73873873873873,377.3752568742025,['IL1B'],0.019669975325808206,0,0
296,regulation of T cell proliferation (GO:0042129),0.01511457659975212,88.53777777777778,371.1588342399145,['IL1B'],0.019730101668803943,0,0
297,positive regulation of interleukin-6 production (GO:0032755),0.01511457659975212,88.53777777777778,371.1588342399145,['IL1B'],0.019730101668803943,0,0
298,regulation of epithelial to mesenchymal transition (GO:0010717),0.01511457659975212,88.53777777777778,371.1588342399145,['IL1B'],0.019730101668803943,0,0
299,neutrophil migration (GO:1990266),0.015312304095757302,87.36842105263158,365.1212447515326,['CXCL8'],0.019921358840299636,0,0
300,negative regulation of apoptotic signaling pathway (GO:2001234),0.015510001824185195,86.22943722943722,359.2551333276432,['IGF1'],0.020044487407335682,0,0
301,negative regulation of protein serine/threonine kinase activity (GO:0071901),0.015510001824185195,86.22943722943722,359.2551333276432,['IL1B'],0.020044487407335682,0,0
302,regulation of NIK/NF-kappaB signaling (GO:1901222),0.015905307995294663,84.0379746835443,348.00985775268055,['IL1B'],0.020487300695925907,0,0
303,regulation of interleukin-8 production (GO:0032677),0.01610291644199292,82.98333333333333,342.6178422869891,['IL1B'],0.020673381174703784,0,0
304,regulation of G protein-coupled receptor signaling pathway (GO:0008277),0.016300495134466908,81.95473251028807,337.37155688503344,['CXCL8'],0.02085819936614351,0,0
305,glycoprotein biosynthetic process (GO:0009101),0.01649804407439727,80.95121951219512,332.2653689617683,['IGF1'],0.020904687768535952,0,0
306,regulation of interleukin-1 beta production (GO:0032651),0.01649804407439727,80.95121951219512,332.2653689617683,['IGF1'],0.020904687768535952,0,0
307,regulation of osteoblast differentiation (GO:0045667),0.01649804407439727,80.95121951219512,332.2653689617683,['IGF1'],0.020904687768535952,0,0
308,positive regulation of protein catabolic process (GO:0045732),0.01689305270734789,79.01587301587301,322.45214853576186,['IL1B'],0.021308363227914504,0,0
309,regulation of Ras protein signal transduction (GO:0046578),0.017090512409021402,78.08235294117647,317.73519355477225,['IGF1'],0.021308363227914504,0,0
310,negative regulation of cellular amide metabolic process (GO:0034249),0.017090512409021402,78.08235294117647,317.73519355477225,['IGF1'],0.021308363227914504,0,0
311,glucose homeostasis (GO:0042593),0.017090512409021402,78.08235294117647,317.73519355477225,['IGF1R'],0.021308363227914504,0,0
312,regulation of interferon-gamma production (GO:0032649),0.017090512409021402,78.08235294117647,317.73519355477225,['IL1B'],0.021308363227914504,0,0
313,positive regulation of inflammatory response (GO:0050729),0.017682713077126194,75.4090909090909,304.2883338768032,['IL1B'],0.021906291041407927,0,0
314,second-messenger-mediated signaling (GO:0019932),0.017682713077126194,75.4090909090909,304.2883338768032,['CXCL8'],0.021906291041407927,0,0
315,positive regulation of binding (GO:0051099),0.017880053832220178,74.55805243445693,300.0267846683708,['IGF1'],0.022080447430900475,0,0
316,positive regulation of transport (GO:0051050),0.018077364860211664,73.72592592592592,295.8691213711147,['IL1B'],0.02225346497032385,0,0
317,cellular response to fibroblast growth factor stimulus (GO:0044344),0.018274646157715797,72.91208791208791,291.8117210702858,['CXCL8'],0.022284756599847792,0,0
318,regulation of lipid metabolic process (GO:0019216),0.018274646157715797,72.91208791208791,291.8117210702858,['IL1B'],0.022284756599847792,0,0
319,regulation of peptidyl-tyrosine phosphorylation (GO:0050730),0.018274646157715797,72.91208791208791,291.8117210702858,['IGF1'],0.022284756599847792,0,0
320,regulation of epithelial cell proliferation (GO:0050678),0.018471897734518974,72.1159420289855,287.8511246681871,['IGF1'],0.02245490068352463,0,0
321,negative regulation of MAPK cascade (GO:0043409),0.018669119590526816,71.33691756272401,283.98402789893197,['IL1B'],0.022483862293235082,0,0
322,interleukin-1-mediated signaling pathway (GO:0070498),0.018669119590526816,71.33691756272401,283.98402789893197,['IL1B'],0.022483862293235082,0,0
323,regulation of kinase activity (GO:0043549),0.018669119590526816,71.33691756272401,283.98402789893197,['IGF1R'],0.022483862293235082,0,0
324,positive regulation of cold-induced thermogenesis (GO:0120162),0.019260606863600038,69.09722222222223,272.9128400885125,['IGF1R'],0.022982748680798817,0,0
325,glycosaminoglycan biosynthetic process (GO:0006024),0.019260606863600038,69.09722222222223,272.9128400885125,['IL1B'],0.022982748680798817,0,0
326,regulation of MAP kinase activity (GO:0043405),0.019260606863600038,69.09722222222223,272.9128400885125,['IL1B'],0.022982748680798817,0,0
327,"positive regulation of transcription, DNA-templated (GO:0045893)",0.019360379385768636,15.931414055884844,62.84188653424011,"['IL1B', 'IGF1']",0.023031154682152905,0,0
328,positive regulation of defense response (GO:0031349),0.01945770986826378,68.38144329896907,269.3895091508751,['IL1B'],0.023076369325471375,0,0
329,positive regulation of stress-activated MAPK cascade (GO:0032874),0.019654783165825862,67.68027210884354,265.94519972543833,['IL1B'],0.023239242101842736,0,0
330,positive regulation of cell growth (GO:0030307),0.020245824851614903,65.66006600660066,256.06156447186925,['IGF1'],0.023793431623196973,0,0
331,calcium-mediated signaling (GO:0019722),0.020245824851614903,65.66006600660066,256.06156447186925,['CXCL8'],0.023793431623196973,0,0
332,regulation of insulin secretion (GO:0050796),0.020639704165072065,64.37864077669903,249.82380515639142,['IL1B'],0.024183267831966965,0,0
333,positive regulation of cellular metabolic process (GO:0031325),0.020836599290491847,63.756410256410255,246.8038857860016,['CXCL8'],0.024340652024028013,0,0
334,small GTPase mediated signal transduction (GO:0007264),0.02103346472728197,63.146031746031746,243.84727683680757,['IGF1'],0.02442393366839608,0,0
335,positive regulation of protein serine/threonine kinase activity (GO:0071902),0.02103346472728197,63.146031746031746,243.84727683680757,['IL1B'],0.02442393366839608,0,0
336,modulation of chemical synaptic transmission (GO:0050804),0.02162388295999058,61.382716049382715,235.33868666577425,['IL1B'],0.025034793069751003,0,0
337,response to endoplasmic reticulum stress (GO:0034976),0.021820629685473325,60.81651376146789,232.617049478511,['CXCL8'],0.025039011644982668,0,0
338,response to tumor necrosis factor (GO:0034612),0.021820629685473325,60.81651376146789,232.617049478511,['CXCL8'],0.025039011644982668,0,0
339,regulation of interleukin-6 production (GO:0032675),0.021820629685473325,60.81651376146789,232.617049478511,['IL1B'],0.025039011644982668,0,0
340,positive regulation of metabolic process (GO:0009893),0.022410691845982666,59.17857142857143,224.7730631043994,['IGF1R'],0.025564672802824828,0,0
341,activation of protein kinase activity (GO:0032147),0.022607319907896505,58.65191740412979,222.26035801963073,['IGF1'],0.025564672802824828,0,0
342,positive regulation of cellular component organization (GO:0051130),0.022607319907896505,58.65191740412979,222.26035801963073,['IGF1R'],0.025564672802824828,0,0
343,response to lipid (GO:0033993),0.022607319907896505,58.65191740412979,222.26035801963073,['IL1B'],0.025564672802824828,0,0
344,positive regulation of kinase activity (GO:0033674),0.022607319907896505,58.65191740412979,222.26035801963073,['IGF1R'],0.025564672802824828,0,0
345,positive regulation of protein metabolic process (GO:0051247),0.022803918306714303,58.134502923976605,219.79626006470275,['IL1B'],0.025712244119744536,0,0
346,positive regulation of epithelial cell proliferation (GO:0050679),0.024375638130629797,54.30054644808743,201.6815193935306,['IGF1'],0.02732600355278095,0,0
347,cellular response to organic substance (GO:0071310),0.024375638130629797,54.30054644808743,201.6815193935306,['IL1B'],0.02732600355278095,0,0
348,regulation of tumor necrosis factor production (GO:0032680),0.024571969733761977,53.856368563685635,199.5997225869358,['IGF1'],0.027466943179406348,0,0
349,platelet degranulation (GO:0002576),0.024768271704749923,53.41935483870968,197.5550206477932,['IGF1'],0.0276070421007098,0,0
350,cellular response to insulin stimulus (GO:0032869),0.02555318334636167,51.739583333333336,189.7287094266052,['IGF1R'],0.028400538062099114,0,0
351,regulation of cell adhesion (GO:0030155),0.026337621148016778,50.16161616161616,182.4256036925459,['CXCL8'],0.029188987540109762,0,0
352,positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731),0.0265336565820586,49.78195488721804,180.67570447529343,['IGF1'],0.029322705711422717,0,0
353,positive regulation of response to external stimulus (GO:0032103),0.027513389805997806,47.966183574879224,172.34645435203777,['IL1B'],0.030319287916524496,0,0
354,enzyme linked receptor protein signaling pathway (GO:0007167),0.027709247684465973,47.618705035971225,170.76015579035945,['IGF1R'],0.030448862568523343,0,0
355,Ras protein signal transduction (GO:0007265),0.02810087469101553,46.938534278959814,167.66231227714363,['IGF1'],0.03079222606987336,0,0
356,receptor-mediated endocytosis (GO:0006898),0.028296643826728248,46.605633802816904,166.14964722629514,['CXCL8'],0.030833037671140862,0,0
357,monocarboxylic acid metabolic process (GO:0032787),0.028296643826728248,46.605633802816904,166.14964722629514,['IGF1'],0.030833037671140862,0,0
358,positive regulation of intracellular protein transport (GO:0090316),0.029275045963164405,45.00907029478458,158.92791836577854,['IL1B'],0.03172142863418093,0,0
359,positive regulation of transferase activity (GO:0051347),0.029275045963164405,45.00907029478458,158.92791836577854,['IGF1R'],0.03172142863418093,0,0
360,response to cytokine (GO:0034097),0.029666199887420187,44.40044742729307,156.189537724504,['IL1B'],0.03196717938007328,0,0
361,cellular response to organic cyclic compound (GO:0071407),0.029666199887420187,44.40044742729307,156.189537724504,['IL1B'],0.03196717938007328,0,0
362,positive regulation of NF-kappaB transcription factor activity (GO:0051092),0.03064356755712743,42.94805194805195,149.68824153490112,['IL1B'],0.03292913751304578,0,0
363,cellular response to growth factor stimulus (GO:0071363),0.031229633670524955,42.12101910828026,146.00778835295287,['CXCL8'],0.03337452609295112,0,0
364,skeletal system development (GO:0001501),0.031229633670524955,42.12101910828026,146.00778835295287,['IGF1'],0.03337452609295112,0,0
365,protein autophosphorylation (GO:0046777),0.031424929983051714,41.85232067510549,144.81546443787522,['IGF1R'],0.03349122674906059,0,0
366,positive regulation of protein kinase B signaling (GO:0051897),0.03181543402380831,41.325,142.48049039348678,['IGF1R'],0.03381476457721703,0,0
367,protein stabilization (GO:0050821),0.03532465949288908,37.1123595505618,124.0730751467649,['IGF1'],0.03744221401289878,0,0
368,regulated exocytosis (GO:0045055),0.0355193363615434,36.90316573556797,123.17088604991437,['IGF1'],0.03754625501260973,0,0
369,cellular response to tumor necrosis factor (GO:0071356),0.03824172009366363,34.2020725388601,111.62968920243314,['CXCL8'],0.040314442049959764,0,0
370,regulation of macromolecule metabolic process (GO:0060255),0.039406690105009336,33.1608040201005,107.23606056102831,['IGF1'],0.041430276894185485,0,0
371,generation of neurons (GO:0048699),0.03979477817093158,32.827529021558874,105.83659623118494,['IL1B'],0.0417255221253164,0,0
372,regulation of inflammatory response (GO:0050727),0.04057060152551671,32.18048780487805,103.1291817580333,['IL1B'],0.04242463439093011,0,0
373,regulation of protein kinase B signaling (GO:0051896),0.0407644838876256,32.02265372168285,102.47070087023805,['IGF1R'],0.04251309445653179,0,0
374,negative regulation of inflammatory response (GO:0050728),0.0417334549875237,31.255924170616115,99.2829489057505,['IGF1'],0.043407256658146307,0,0
375,negative regulation of multicellular organismal process (GO:0051241),0.04212083780904148,30.959311424100157,98.05472435387837,['IL1B'],0.04357714337158813,0,0
376,positive regulation of protein modification process (GO:0031401),0.04212083780904148,30.959311424100157,98.05472435387837,['IL1B'],0.04357714337158813,0,0
377,regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122),0.04405599057136263,29.556053811659194,92.28268773710143,['IL1B'],0.045458303268594326,0,0
378,apoptotic process (GO:0006915),0.04540885191709206,28.6463768115942,88.5759783378648,['IL1B'],0.04673027353372702,0,0
379,regulation of ERK1 and ERK2 cascade (GO:0070372),0.046760276892818704,27.790436005625878,85.11435809030968,['IL1B'],0.04799405728576906,0,0
380,positive regulation of DNA-binding transcription factor activity (GO:0051091),0.0483030050427388,26.872108843537415,81.4295169612986,['IL1B'],0.04944702358322472,0,0
381,regulation of protein phosphorylation (GO:0001932),0.0521516332601905,24.818867924528302,73.30500282976826,['IL1B'],0.05324668067772731,0,0
382,regulation of cell cycle (GO:0051726),0.057902675120477774,22.26101694915254,63.42145236685335,['CXCL8'],0.05896371890540799,0,0
383,"regulation of transcription, DNA-templated (GO:0006355)",0.06469083165017146,7.918822479928635,21.68281127132294,"['IL1B', 'IGF1']",0.06570426504416893,0,0
384,positive regulation of cytokine production (GO:0001819),0.06533985793828662,19.622754491017965,53.533877455276205,['IL1B'],0.06619063733852472,0,0
385,cellular protein metabolic process (GO:0044267),0.08083331761395582,15.689102564102564,39.46383597199887,['IGF1'],0.08167314429046445,0,0
386,regulation of intracellular signal transduction (GO:1902531),0.08458280725097435,14.954128440366972,36.937059990097296,['IL1B'],0.08524018658194048,0,0
387,protein phosphorylation (GO:0006468),0.09557698870606544,13.131986531986533,30.831582534335432,['IGF1R'],0.09607092663219498,0,0
388,positive regulation of transcription by RNA polymerase II (GO:0045944),0.16961457190721474,7.015435501653804,12.446972558593345,['IGF1'],0.1700517228657385,0,0
389,regulation of transcription by RNA polymerase II (GO:0006357),0.3734459346105006,2.689493575207861,2.649102863629269,['IGF1'],0.3734459346105006,0,0
