Rank,Term,P-value,Z-score,Combined Score,Overlapping Genes,Adjusted P-value,Old P-value,Old Adjusted P-value
91,positive regulation of defense response (GO:0031349),0.0006527714849626119,69.08333333333333,506.67674739740534,"['CEBPA', 'TNF']",0.0039024382253199626,0,0
92,regulation of peptidyl-serine phosphorylation (GO:0033135),0.0006527714849626119,69.08333333333333,506.67674739740534,"['IL6', 'TNF']",0.0039024382253199626,0,0
93,positive regulation of cell population proliferation (GO:0008284),0.0006778316032672336,24.867515923566877,181.44860698221956,"['IL6', 'HAS2', 'TNF']",0.003995355317207339,0,0
94,regulation of transcription by RNA polymerase II (GO:0006357),0.0006828425451227089,13.471906709071634,98.20004558336417,"['CEBPA', 'IL6', 'ARRB1', 'PPARG', 'TNF']",0.003995355317207339,0,0
95,regulation of insulin secretion (GO:0050796),0.0007347039673000961,65.0,469.0427888549896,"['IL6', 'TNF']",0.004253549284368978,0,0
96,positive regulation of cellular metabolic process (GO:0031325),0.0007488201616434291,64.36569579288026,463.2406662079546,"['ARRB1', 'PPARG']",0.004290115509415479,0,0
97,positive regulation of cellular component organization (GO:0051130),0.0008817708468325254,59.166666666666664,416.1533855048973,"['HAS3', 'TNF']",0.004999731605751433,0,0
98,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280),0.0009602109582574733,56.623931623931625,393.44332277917397,"['PPARG', 'TNF']",0.005388939051445003,0,0
99,cellular response to lipopolysaccharide (GO:0071222),0.0009762902262832263,56.14124293785311,389.15709738120336,"['IL6', 'TNF']",0.005423834590462368,0,0
100,negative regulation of cellular macromolecule biosynthetic process (GO:2000113),0.001028227055297189,21.45,147.57426824338535,"['CEBPA', 'PPARG', 'TNF']",0.005655248804134539,0,0
101,regulation of protein secretion (GO:0050708),0.0010586383756776604,53.84552845528455,368.8834250894531,"['IL6', 'TNF']",0.005764862441809042,0,0
102,positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731),0.0012150373843230172,50.15151515151515,336.66613993116835,"['IL6', 'TNF']",0.006551672170369211,0,0
103,positive regulation of response to external stimulus (GO:0032103),0.0013064481687192053,48.30900243309002,320.79318407986983,"['CEBPA', 'TNF']",0.0069761795417044945,0,0
104,cytokine-mediated signaling pathway (GO:0019221),0.0014844435487224707,18.809708737864078,122.5022777279222,"['CEBPA', 'IL6', 'TNF']",0.007850422613436143,0,0
105,positive regulation of cellular process (GO:0048522),0.0015122064384555697,18.684887459807072,121.34312478411981,"['IL6', 'HAS2', 'TNF']",0.007880898571040434,0,0
106,regulation of cytokine production (GO:0001817),0.0015188640882368835,44.693693693693696,290.05279964440666,"['IL6', 'TNF']",0.007880898571040434,0,0
107,positive regulation of NF-kappaB transcription factor activity (GO:0051092),0.0016205364010698363,43.22222222222222,277.70269447868986,"['IL6', 'TNF']",0.00832986000549916,0,0
108,cellular response to growth factor stimulus (GO:0071363),0.0016830696407496527,42.38461538461539,270.7163021628483,"['HAS1', 'HAS2']",0.008571187985299157,0,0
109,positive regulation of ERK1 and ERK2 cascade (GO:0070374),0.0019899933818838833,38.86666666666667,241.73605147611414,"['ARRB1', 'TNF']",0.009009917109938079,0,0
110,regulation of astrocyte activation (GO:0061888),0.001998563431658992,713.8571428571429,4436.855317641398,['IL6'],0.009009917109938079,0,0
111,regulation of type B pancreatic cell apoptotic process (GO:2000674),0.001998563431658992,713.8571428571429,4436.855317641398,['IL6'],0.009009917109938079,0,0
112,negative regulation of gene silencing by RNA (GO:0060967),0.001998563431658992,713.8571428571429,4436.855317641398,['PPARG'],0.009009917109938079,0,0
113,positive regulation of heat generation (GO:0031652),0.001998563431658992,713.8571428571429,4436.855317641398,['TNF'],0.009009917109938079,0,0
114,response to salt stress (GO:0009651),0.001998563431658992,713.8571428571429,4436.855317641398,['TNF'],0.009009917109938079,0,0
115,negative regulation of myosin-light-chain-phosphatase activity (GO:0035509),0.001998563431658992,713.8571428571429,4436.855317641398,['TNF'],0.009009917109938079,0,0
116,positive regulation of low-density lipoprotein receptor activity (GO:1905599),0.001998563431658992,713.8571428571429,4436.855317641398,['PPARG'],0.009009917109938079,0,0
117,negative regulation of posttranscriptional gene silencing (GO:0060149),0.001998563431658992,713.8571428571429,4436.855317641398,['PPARG'],0.009009917109938079,0,0
118,regulation of fever generation (GO:0031620),0.001998563431658992,713.8571428571429,4436.855317641398,['TNF'],0.009009917109938079,0,0
119,cellular response to nicotine (GO:0071316),0.001998563431658992,713.8571428571429,4436.855317641398,['TNF'],0.009009917109938079,0,0
120,negative regulation of vascular endothelial cell proliferation (GO:1905563),0.001998563431658992,713.8571428571429,4436.855317641398,['PPARG'],0.009009917109938079,0,0
121,chronic inflammatory response (GO:0002544),0.001998563431658992,713.8571428571429,4436.855317641398,['TNF'],0.009009917109938079,0,0
122,positive regulation of vascular associated smooth muscle cell apoptotic process (GO:1905461),0.001998563431658992,713.8571428571429,4436.855317641398,['PPARG'],0.009009917109938079,0,0
123,positive regulation of cellular biosynthetic process (GO:0031328),0.0021764883287988903,37.10486891385768,227.45442560133193,"['IL6', 'TNF']",0.009697223772612213,0,0
124,foam cell differentiation (GO:0090077),0.002397858969227747,571.0571428571428,3445.2899826083253,['PPARG'],0.009697223772612213,0,0
125,negative regulation of fibroblast migration (GO:0010764),0.002397858969227747,571.0571428571428,3445.2899826083253,['HAS1'],0.009697223772612213,0,0
126,regulation of vitamin D biosynthetic process (GO:0060556),0.002397858969227747,571.0571428571428,3445.2899826083253,['TNF'],0.009697223772612213,0,0
127,positive regulation of fever generation (GO:0031622),0.002397858969227747,571.0571428571428,3445.2899826083253,['TNF'],0.009697223772612213,0,0
128,positive regulation of I-kappaB phosphorylation (GO:1903721),0.002397858969227747,571.0571428571428,3445.2899826083253,['TNF'],0.009697223772612213,0,0
129,negative regulation of morphogenesis of an epithelium (GO:1905331),0.002397858969227747,571.0571428571428,3445.2899826083253,['TNF'],0.009697223772612213,0,0
130,response to peptidoglycan (GO:0032494),0.002397858969227747,571.0571428571428,3445.2899826083253,['IL6'],0.009697223772612213,0,0
131,negative regulation of sequestering of triglyceride (GO:0010891),0.002397858969227747,571.0571428571428,3445.2899826083253,['PPARG'],0.009697223772612213,0,0
132,regulation of glucagon secretion (GO:0070092),0.002397858969227747,571.0571428571428,3445.2899826083253,['IL6'],0.009697223772612213,0,0
133,regulation of interleukin-1-mediated signaling pathway (GO:2000659),0.002397858969227747,571.0571428571428,3445.2899826083253,['IL6'],0.009697223772612213,0,0
134,macrophage derived foam cell differentiation (GO:0010742),0.002397858969227747,571.0571428571428,3445.2899826083253,['PPARG'],0.009697223772612213,0,0
135,T-helper 17 cell lineage commitment (GO:0072540),0.002397858969227747,571.0571428571428,3445.2899826083253,['IL6'],0.009697223772612213,0,0
136,peroxisome proliferator activated receptor signaling pathway (GO:0035357),0.002397858969227747,571.0571428571428,3445.2899826083253,['PPARG'],0.009697223772612213,0,0
137,cellular response to tumor necrosis factor (GO:0071356),0.002522151583098621,34.375,205.65335102551873,"['HAS2', 'TNF']",0.010054629182403796,0,0
138,regulation of cell population proliferation (GO:0042127),0.002692125739740873,15.162417871222075,89.72245782942376,"['CEBPA', 'IL6', 'HAS2']",0.010054629182403796,0,0
139,regulation of angiogenesis (GO:0045765),0.0027572490877721023,32.82089552238806,193.4306633756946,"['IL6', 'PPARG']",0.010054629182403796,0,0
140,positive regulation of chemokine (C-X-C motif) ligand 2 production (GO:2000343),0.002797015027105056,475.85714285714283,2797.6605002155425,['TNF'],0.010054629182403796,0,0
141,G protein-coupled receptor internalization (GO:0002031),0.002797015027105056,475.85714285714283,2797.6605002155425,['ARRB1'],0.010054629182403796,0,0
142,regulation of vascular associated smooth muscle cell apoptotic process (GO:1905459),0.002797015027105056,475.85714285714283,2797.6605002155425,['PPARG'],0.010054629182403796,0,0
143,regulation of calcidiol 1-monooxygenase activity (GO:0060558),0.002797015027105056,475.85714285714283,2797.6605002155425,['TNF'],0.010054629182403796,0,0
144,negative regulation of interferon-gamma-mediated signaling pathway (GO:0060336),0.002797015027105056,475.85714285714283,2797.6605002155425,['PPARG'],0.010054629182403796,0,0
145,positive regulation of histone H4 acetylation (GO:0090240),0.002797015027105056,475.85714285714283,2797.6605002155425,['ARRB1'],0.010054629182403796,0,0
146,negative regulation of response to interferon-gamma (GO:0060331),0.002797015027105056,475.85714285714283,2797.6605002155425,['PPARG'],0.010054629182403796,0,0
147,positive regulation of podosome assembly (GO:0071803),0.002797015027105056,475.85714285714283,2797.6605002155425,['TNF'],0.010054629182403796,0,0
148,regulation of I-kappaB phosphorylation (GO:1903719),0.002797015027105056,475.85714285714283,2797.6605002155425,['TNF'],0.010054629182403796,0,0
149,T-helper 17 cell differentiation (GO:0072539),0.002797015027105056,475.85714285714283,2797.6605002155425,['IL6'],0.010054629182403796,0,0
150,death-inducing signaling complex assembly (GO:0071550),0.002797015027105056,475.85714285714283,2797.6605002155425,['TNF'],0.010054629182403796,0,0
151,positive regulation of urine volume (GO:0035810),0.002797015027105056,475.85714285714283,2797.6605002155425,['HAS2'],0.010054629182403796,0,0
152,regulation of myosin-light-chain-phosphatase activity (GO:0035507),0.002797015027105056,475.85714285714283,2797.6605002155425,['TNF'],0.010054629182403796,0,0
153,white fat cell differentiation (GO:0050872),0.002797015027105056,475.85714285714283,2797.6605002155425,['PPARG'],0.010054629182403796,0,0
154,negative regulation of inflammatory response (GO:0050728),0.0030023634364481594,31.4,182.38236233342835,"['IL6', 'PPARG']",0.010722726558743427,0,0
155,positive regulation of protein modification process (GO:0031401),0.003058187902747564,31.10062893081761,180.07054927916843,"['ARRB1', 'TNF']",0.010784155678279346,0,0
156,regulation of vascular wound healing (GO:0061043),0.0031960315919264243,407.85714285714283,2343.4840743955892,['TNF'],0.010784155678279346,0,0
157,positive regulation of extracellular matrix disassembly (GO:0090091),0.0031960315919264243,407.85714285714283,2343.4840743955892,['IL6'],0.010784155678279346,0,0
158,T-helper cell lineage commitment (GO:0002295),0.0031960315919264243,407.85714285714283,2343.4840743955892,['IL6'],0.010784155678279346,0,0
159,positive regulation of steroid biosynthetic process (GO:0010893),0.0031960315919264243,407.85714285714283,2343.4840743955892,['TNF'],0.010784155678279346,0,0
160,positive regulation of T-helper 2 cell cytokine production (GO:2000553),0.0031960315919264243,407.85714285714283,2343.4840743955892,['IL6'],0.010784155678279346,0,0
161,regulation of nitrogen compound metabolic process (GO:0051171),0.0031960315919264243,407.85714285714283,2343.4840743955892,['TNF'],0.010784155678279346,0,0
162,myeloid leukocyte mediated immunity (GO:0002444),0.0031960315919264243,407.85714285714283,2343.4840743955892,['IL6'],0.010784155678279346,0,0
163,negative regulation of amyloid-beta clearance (GO:1900222),0.0031960315919264243,407.85714285714283,2343.4840743955892,['TNF'],0.010784155678279346,0,0
164,inflammatory response (GO:0006954),0.003522416307797602,28.894736842105264,163.21504381644107,"['IL6', 'TNF']",0.011630586861292326,0,0
165,negative regulation of bone resorption (GO:0045779),0.003594908666217628,356.85714285714283,2008.4764659134423,['IL6'],0.011630586861292326,0,0
166,negative regulation of production of molecular mediator of immune response (GO:0002701),0.003594908666217628,356.85714285714283,2008.4764659134423,['TNF'],0.011630586861292326,0,0
167,regulation of endothelial cell development (GO:1901550),0.003594908666217628,356.85714285714283,2008.4764659134423,['TNF'],0.011630586861292326,0,0
168,negative regulation of protein-containing complex disassembly (GO:0043242),0.003594908666217628,356.85714285714283,2008.4764659134423,['TNF'],0.011630586861292326,0,0
169,regulation of histone H4 acetylation (GO:0090239),0.003594908666217628,356.85714285714283,2008.4764659134423,['ARRB1'],0.011630586861292326,0,0
170,positive regulation of smooth muscle cell apoptotic process (GO:0034393),0.003594908666217628,356.85714285714283,2008.4764659134423,['PPARG'],0.011630586861292326,0,0
171,regulation of ERK1 and ERK2 cascade (GO:0070372),0.0037662213824331088,27.903954802259886,155.7510319934582,"['ARRB1', 'TNF']",0.012113577545837485,0,0
172,negative regulation of cholesterol storage (GO:0010887),0.0039936462613403625,317.1904761904762,1751.8590547314027,['PPARG'],0.012270980132610054,0,0
173,regulation of urine volume (GO:0035809),0.0039936462613403625,317.1904761904762,1751.8590547314027,['HAS2'],0.012270980132610054,0,0
174,regulation of cell activation (GO:0050865),0.0039936462613403625,317.1904761904762,1751.8590547314027,['IL6'],0.012270980132610054,0,0
175,retinoic acid receptor signaling pathway (GO:0048384),0.0039936462613403625,317.1904761904762,1751.8590547314027,['PPARG'],0.012270980132610054,0,0
176,regulation of epithelial cell apoptotic process (GO:1904035),0.0039936462613403625,317.1904761904762,1751.8590547314027,['TNF'],0.012270980132610054,0,0
177,lipoprotein transport (GO:0042953),0.0039936462613403625,317.1904761904762,1751.8590547314027,['PPARG'],0.012270980132610054,0,0
178,positive regulation of transcription by RNA polymerase III (GO:0045945),0.0039936462613403625,317.1904761904762,1751.8590547314027,['CEBPA'],0.012270980132610054,0,0
179,regulation of podosome assembly (GO:0071801),0.0039936462613403625,317.1904761904762,1751.8590547314027,['TNF'],0.012270980132610054,0,0
180,positive regulation of phosphorylation (GO:0042327),0.004244190451062779,26.216467463479415,143.19969826528373,"['ARRB1', 'TNF']",0.012831927003869627,0,0
181,negative regulation of bone remodeling (GO:0046851),0.004392244396163033,285.45714285714286,1549.43708775113,['IL6'],0.012831927003869627,0,0
182,positive regulation of ceramide biosynthetic process (GO:2000304),0.004392244396163033,285.45714285714286,1549.43708775113,['TNF'],0.012831927003869627,0,0
183,regulation of T-helper 2 cell cytokine production (GO:2000551),0.004392244396163033,285.45714285714286,1549.43708775113,['IL6'],0.012831927003869627,0,0
184,positive regulation of production of miRNAs involved in gene silencing by miRNA (GO:1903800),0.004392244396163033,285.45714285714286,1549.43708775113,['IL6'],0.012831927003869627,0,0
185,lipoprotein localization (GO:0044872),0.004392244396163033,285.45714285714286,1549.43708775113,['PPARG'],0.012831927003869627,0,0
186,positive regulation of sphingolipid biosynthetic process (GO:0090154),0.004392244396163033,285.45714285714286,1549.43708775113,['TNF'],0.012831927003869627,0,0
187,desensitization of G protein-coupled receptor signaling pathway (GO:0002029),0.004392244396163033,285.45714285714286,1549.43708775113,['ARRB1'],0.012831927003869627,0,0
188,monocyte differentiation (GO:0030224),0.004392244396163033,285.45714285714286,1549.43708775113,['PPARG'],0.012831927003869627,0,0
189,positive regulation of cell differentiation (GO:0045597),0.004409516734057017,25.697916666666668,139.38524763726403,"['IL6', 'PPARG']",0.012831927003869627,0,0
190,regulation of protein phosphorylation (GO:0001932),0.004680245133125118,24.90909090909091,133.62244662591715,"['ARRB1', 'TNF']",0.013548078016941132,0,0
191,negative regulation of signal transduction (GO:0009968),0.004714621672258848,24.813836477987422,132.9298710222722,"['ARRB1', 'TNF']",0.013576135705457416,0,0
192,regulation of astrocyte differentiation (GO:0048710),0.00479070309341298,259.4935064935065,1385.975083259077,['IL6'],0.013652262701435953,0,0
193,cellular response to fluid shear stress (GO:0071498),0.00479070309341298,259.4935064935065,1385.975083259077,['HAS2'],0.013652262701435953,0,0
194,"negative regulation of transcription, DNA-templated (GO:0045892)",0.004968597738004838,12.093333333333334,64.15050913235909,"['CEBPA', 'PPARG', 'TNF']",0.01408623070052918,0,0
195,regulation of receptor signaling pathway via STAT (GO:1904892),0.005189022379499861,237.85714285714286,1251.416370420653,['IL6'],0.014198817456342903,0,0
196,positive regulation of calcineurin-mediated signaling (GO:0106058),0.005189022379499861,237.85714285714286,1251.416370420653,['TNF'],0.014198817456342903,0,0
197,positive regulation of calcineurin-NFAT signaling cascade (GO:0070886),0.005189022379499861,237.85714285714286,1251.416370420653,['TNF'],0.014198817456342903,0,0
198,negative regulation of macrophage derived foam cell differentiation (GO:0010745),0.005189022379499861,237.85714285714286,1251.416370420653,['PPARG'],0.014198817456342903,0,0
199,regulation of chemokine (C-X-C motif) ligand 2 production (GO:2000341),0.005189022379499861,237.85714285714286,1251.416370420653,['TNF'],0.014198817456342903,0,0
200,positive regulation of protein localization to cell surface (GO:2000010),0.005189022379499861,237.85714285714286,1251.416370420653,['TNF'],0.014198817456342903,0,0
201,mature B cell differentiation involved in immune response (GO:0002313),0.005189022379499861,237.85714285714286,1251.416370420653,['IL6'],0.014198817456342903,0,0
202,positive regulation of programmed cell death (GO:0043068),0.005390250929082207,23.131455399061032,120.81936985473301,"['IL6', 'TNF']",0.01467642579700601,0,0
203,renal absorption (GO:0070293),0.0055872022837974,219.54945054945054,1138.8637280375192,['HAS2'],0.014773852192733508,0,0
204,negative regulation of pri-miRNA transcription by RNA polymerase II (GO:1902894),0.0055872022837974,219.54945054945054,1138.8637280375192,['PPARG'],0.014773852192733508,0,0
205,cellular response to low-density lipoprotein particle stimulus (GO:0071404),0.0055872022837974,219.54945054945054,1138.8637280375192,['PPARG'],0.014773852192733508,0,0
206,positive regulation of protein-containing complex disassembly (GO:0043243),0.0055872022837974,219.54945054945054,1138.8637280375192,['TNF'],0.014773852192733508,0,0
207,T-helper cell differentiation (GO:0042093),0.0055872022837974,219.54945054945054,1138.8637280375192,['IL6'],0.014773852192733508,0,0
208,positive regulation of type 2 immune response (GO:0002830),0.0055872022837974,219.54945054945054,1138.8637280375192,['IL6'],0.014773852192733508,0,0
209,acute-phase response (GO:0006953),0.0059852428364459065,203.85714285714286,1043.434298452164,['IL6'],0.015100383302959857,0,0
210,regulation of sequestering of triglyceride (GO:0010889),0.0059852428364459065,203.85714285714286,1043.434298452164,['PPARG'],0.015100383302959857,0,0
211,positive regulation of heterotypic cell-cell adhesion (GO:0034116),0.0059852428364459065,203.85714285714286,1043.434298452164,['TNF'],0.015100383302959857,0,0
212,positive regulation of membrane protein ectodomain proteolysis (GO:0051044),0.0059852428364459065,203.85714285714286,1043.434298452164,['TNF'],0.015100383302959857,0,0
213,regulation of extracellular matrix disassembly (GO:0010715),0.0059852428364459065,203.85714285714286,1043.434298452164,['IL6'],0.015100383302959857,0,0
214,positive regulation of osteoclast differentiation (GO:0045672),0.0059852428364459065,203.85714285714286,1043.434298452164,['TNF'],0.015100383302959857,0,0
215,stress fiber assembly (GO:0043149),0.0059852428364459065,203.85714285714286,1043.434298452164,['ARRB1'],0.015100383302959857,0,0
216,contractile actin filament bundle assembly (GO:0030038),0.0059852428364459065,203.85714285714286,1043.434298452164,['ARRB1'],0.015100383302959857,0,0
217,regulation of microglial cell activation (GO:1903978),0.0059852428364459065,203.85714285714286,1043.434298452164,['IL6'],0.015100383302959857,0,0
218,placenta development (GO:0001890),0.0059852428364459065,203.85714285714286,1043.434298452164,['PPARG'],0.015100383302959857,0,0
219,positive regulation of apoptotic process (GO:0043065),0.0063041434540528525,21.303030303030305,107.93282921110205,"['IL6', 'TNF']",0.015743180443804523,0,0
220,regulation of amyloid-beta clearance (GO:1900221),0.006383144070851652,190.25714285714287,961.5775796687342,['TNF'],0.015743180443804523,0,0
221,regulation of ceramide biosynthetic process (GO:2000303),0.006383144070851652,190.25714285714287,961.5775796687342,['TNF'],0.015743180443804523,0,0
222,regulation of cholesterol storage (GO:0010885),0.006383144070851652,190.25714285714287,961.5775796687342,['PPARG'],0.015743180443804523,0,0
223,positive regulation of small molecule metabolic process (GO:0062013),0.006383144070851652,190.25714285714287,961.5775796687342,['PPARG'],0.015743180443804523,0,0
224,negative regulation of chemokine production (GO:0032682),0.00678090602009761,178.35714285714286,890.6521752159383,['IL6'],0.016357448732691605,0,0
225,negative regulation of cytokine production involved in immune response (GO:0002719),0.00678090602009761,178.35714285714286,890.6521752159383,['TNF'],0.016357448732691605,0,0
226,positive regulation of macrophage activation (GO:0043032),0.00678090602009761,178.35714285714286,890.6521752159383,['CEBPA'],0.016357448732691605,0,0
227,regulation of establishment of endothelial barrier (GO:1903140),0.00678090602009761,178.35714285714286,890.6521752159383,['TNF'],0.016357448732691605,0,0
228,negative regulation of vascular associated smooth muscle cell proliferation (GO:1904706),0.00678090602009761,178.35714285714286,890.6521752159383,['PPARG'],0.016357448732691605,0,0
229,regulation of gene expression (GO:0010468),0.007146172767349226,10.547955390334572,52.11932873640737,"['CEBPA', 'IL6', 'TNF']",0.016450794984273383,0,0
230,regulation of protein-containing complex disassembly (GO:0043244),0.007178528720410204,167.85714285714286,828.6537822644398,['TNF'],0.016450794984273383,0,0
231,positive regulation of amyloid-beta formation (GO:1902004),0.007178528720410204,167.85714285714286,828.6537822644398,['TNF'],0.016450794984273383,0,0
232,negative regulation of biosynthetic process (GO:0009890),0.007178528720410204,167.85714285714286,828.6537822644398,['IL6'],0.016450794984273383,0,0
233,regulation of vascular endothelial cell proliferation (GO:1905562),0.007178528720410204,167.85714285714286,828.6537822644398,['PPARG'],0.016450794984273383,0,0
234,positive regulation of extracellular matrix organization (GO:1903055),0.007178528720410204,167.85714285714286,828.6537822644398,['IL6'],0.016450794984273383,0,0
235,positive regulation of fatty acid metabolic process (GO:0045923),0.007178528720410204,167.85714285714286,828.6537822644398,['PPARG'],0.016450794984273383,0,0
236,negative regulation of interleukin-8 production (GO:0032717),0.007178528720410204,167.85714285714286,828.6537822644398,['ARRB1'],0.016450794984273383,0,0
237,negative regulation of lipid catabolic process (GO:0050995),0.007178528720410204,167.85714285714286,828.6537822644398,['TNF'],0.016450794984273383,0,0
238,regulation of fatty acid metabolic process (GO:0019217),0.007178528720410204,167.85714285714286,828.6537822644398,['PPARG'],0.016450794984273383,0,0
239,positive regulation of nitric-oxide synthase activity (GO:0051000),0.007178528720410204,167.85714285714286,828.6537822644398,['TNF'],0.016450794984273383,0,0
240,leukocyte tethering or rolling (GO:0050901),0.007178528720410204,167.85714285714286,828.6537822644398,['TNF'],0.016450794984273383,0,0
241,positive regulation of cytokine production (GO:0001819),0.007326847960042393,19.67867867867868,96.74451444042283,"['IL6', 'TNF']",0.016721022315449443,0,0
242,regulation of bicellular tight junction assembly (GO:2000810),0.0075760122063041925,158.52380952380952,774.0350338275504,['TNF'],0.016734163507900825,0,0
243,positive regulation of establishment of protein localization (GO:1904951),0.0075760122063041925,158.52380952380952,774.0350338275504,['TNF'],0.016734163507900825,0,0
244,regulation of collagen biosynthetic process (GO:0032965),0.0075760122063041925,158.52380952380952,774.0350338275504,['IL6'],0.016734163507900825,0,0
245,positive regulation of leukocyte activation (GO:0002696),0.0075760122063041925,158.52380952380952,774.0350338275504,['CEBPA'],0.016734163507900825,0,0
246,negative regulation of RNA metabolic process (GO:0051253),0.0075760122063041925,158.52380952380952,774.0350338275504,['TNF'],0.016734163507900825,0,0
247,positive regulation of oxidoreductase activity (GO:0051353),0.0075760122063041925,158.52380952380952,774.0350338275504,['TNF'],0.016734163507900825,0,0
248,leukocyte adhesion to vascular endothelial cell (GO:0061756),0.0075760122063041925,158.52380952380952,774.0350338275504,['TNF'],0.016734163507900825,0,0
249,regulation of leukocyte chemotaxis (GO:0002688),0.0075760122063041925,158.52380952380952,774.0350338275504,['IL6'],0.016734163507900825,0,0
250,positive regulation of multicellular organismal process (GO:0051240),0.007755883093106737,19.095238095238095,92.78955950177674,"['IL6', 'TNF']",0.016802092271415634,0,0
251,fatty acid transport (GO:0015908),0.0079733565142536,150.17293233082708,725.5830081396662,['PPARG'],0.016802092271415634,0,0
252,negative regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045736),0.0079733565142536,150.17293233082708,725.5830081396662,['CEBPA'],0.016802092271415634,0,0
253,regulation of acute inflammatory response (GO:0002673),0.0079733565142536,150.17293233082708,725.5830081396662,['IL6'],0.016802092271415634,0,0
254,granulocyte differentiation (GO:0030851),0.0079733565142536,150.17293233082708,725.5830081396662,['CEBPA'],0.016802092271415634,0,0
255,hepaticobiliary system development (GO:0061008),0.0079733565142536,150.17293233082708,725.5830081396662,['CEBPA'],0.016802092271415634,0,0
256,cardiac epithelial to mesenchymal transition (GO:0060317),0.0079733565142536,150.17293233082708,725.5830081396662,['HAS2'],0.016802092271415634,0,0
257,positive regulation of nitrogen compound metabolic process (GO:0051173),0.0079733565142536,150.17293233082708,725.5830081396662,['TNF'],0.016802092271415634,0,0
258,positive regulation of peptidyl-lysine acetylation (GO:2000758),0.0079733565142536,150.17293233082708,725.5830081396662,['ARRB1'],0.016802092271415634,0,0
259,lipopolysaccharide-mediated signaling pathway (GO:0031663),0.0079733565142536,150.17293233082708,725.5830081396662,['TNF'],0.016802092271415634,0,0
260,cortical actin cytoskeleton organization (GO:0030866),0.0079733565142536,150.17293233082708,725.5830081396662,['TNF'],0.016802092271415634,0,0
261,embryonic digestive tract development (GO:0048566),0.0079733565142536,150.17293233082708,725.5830081396662,['TNF'],0.016802092271415634,0,0
262,regulation of transcription by RNA polymerase III (GO:0006359),0.008370561681605555,142.65714285714284,682.3340060288631,['CEBPA'],0.017372863867483226,0,0
263,regulation of fibroblast migration (GO:0010762),0.008370561681605555,142.65714285714284,682.3340060288631,['HAS1'],0.017372863867483226,0,0
264,regulation of lipid catabolic process (GO:0050994),0.008370561681605555,142.65714285714284,682.3340060288631,['TNF'],0.017372863867483226,0,0
265,positive regulation of T cell cytokine production (GO:0002726),0.008370561681605555,142.65714285714284,682.3340060288631,['IL6'],0.017372863867483226,0,0
266,positive regulation of amyloid precursor protein catabolic process (GO:1902993),0.008767627745742801,135.85714285714286,643.5130349149837,['TNF'],0.017926376431816136,0,0
267,negative regulation of cyclin-dependent protein kinase activity (GO:1904030),0.008767627745742801,135.85714285714286,643.5130349149837,['CEBPA'],0.017926376431816136,0,0
268,regulation of membrane protein ectodomain proteolysis (GO:0051043),0.008767627745742801,135.85714285714286,643.5130349149837,['TNF'],0.017926376431816136,0,0
269,microglial cell activation (GO:0001774),0.008767627745742801,135.85714285714286,643.5130349149837,['TNF'],0.017926376431816136,0,0
270,positive regulation of cholesterol efflux (GO:0010875),0.009164554745730224,129.67532467532467,608.4900471331728,['PPARG'],0.018001803964827225,0,0
271,negative regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001240),0.009164554745730224,129.67532467532467,608.4900471331728,['TNF'],0.018001803964827225,0,0
272,positive regulation of epithelial cell apoptotic process (GO:1904037),0.009164554745730224,129.67532467532467,608.4900471331728,['IL6'],0.018001803964827225,0,0
273,positive regulation of histone acetylation (GO:0035066),0.009164554745730224,129.67532467532467,608.4900471331728,['ARRB1'],0.018001803964827225,0,0
274,positive regulation of interleukin-17 production (GO:0032740),0.009164554745730224,129.67532467532467,608.4900471331728,['IL6'],0.018001803964827225,0,0
275,positive regulation of JUN kinase activity (GO:0043507),0.009164554745730224,129.67532467532467,608.4900471331728,['TNF'],0.018001803964827225,0,0
276,negative regulation of phosphoprotein phosphatase activity (GO:0032515),0.009164554745730224,129.67532467532467,608.4900471331728,['TNF'],0.018001803964827225,0,0
277,negative regulation of signal transduction in absence of ligand (GO:1901099),0.009164554745730224,129.67532467532467,608.4900471331728,['TNF'],0.018001803964827225,0,0
278,regulation of interferon-gamma-mediated signaling pathway (GO:0060334),0.009164554745730224,129.67532467532467,608.4900471331728,['PPARG'],0.018001803964827225,0,0
279,positive regulation of receptor internalization (GO:0002092),0.009164554745730224,129.67532467532467,608.4900471331728,['ARRB1'],0.018001803964827225,0,0
280,regulation of mononuclear cell migration (GO:0071675),0.009164554745730224,129.67532467532467,608.4900471331728,['TNF'],0.018001803964827225,0,0
281,negative regulation of lipid metabolic process (GO:0045833),0.009561342717827156,124.03105590062111,576.7477724354015,['TNF'],0.01851668484086245,0,0
282,regulation of cytokine production involved in immune response (GO:0002718),0.009561342717827156,124.03105590062111,576.7477724354015,['TNF'],0.01851668484086245,0,0
283,positive regulation of neuron apoptotic process (GO:0043525),0.009561342717827156,124.03105590062111,576.7477724354015,['TNF'],0.01851668484086245,0,0
284,protein kinase B signaling (GO:0043491),0.009561342717827156,124.03105590062111,576.7477724354015,['TNF'],0.01851668484086245,0,0
